utility_id,utility_name,state,fiscal_year,total_revenue,total_expenses,net_income,total_assets,total_liabilities,total_equity,operating_margin,debt_to_assets
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2023,46541031.13,35907187.38,10633843.76,600156192.66,268733121.1,331423071.56,22.85,44.78
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2022,45008658.74,35587820.59,9420838.15,402148473.43,210146232.91,192002240.53,20.93,52.26
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2021,43526739.99,33680463.02,9846276.98,621312477.89,273708692.8,347603785.09,22.62,44.05
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2020,42093613.71,35298079.15,6795534.56,396985737.29,158803470.68,238182266.61,16.14,40.0
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2019,40707673.39,34946404.66,5761268.73,541694613.56,320879337.34,220815276.23,14.15,59.24
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2018,39367365.42,33885969.91,5481395.5,447759938.64,226599347.33,221160591.31,13.92,50.61
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2017,38071187.34,33366394.91,4704792.43,387710364.84,175263827.58,212446537.25,12.36,45.2
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2016,36817686.18,32629379.96,4188306.22,379431389.07,210718222.35,168713166.72,11.38,55.54
39db3b25-a915-44c1-960f-e1e954effe7c,Central NJ Metropolitan Water District,NJ,2015,35605456.78,26925384.03,8680072.76,436148944.67,207760914.97,228388029.7,24.38,47.64
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2024,3202597831.91,2846021706.9,356576125.0,36722432386.24,17172065208.81,19550367177.43,11.13,46.76
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2023,3078880224.26,2323234901.75,755645322.51,33429754736.25,15874314469.68,17555440266.57,24.54,47.49
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2022,2959941876.22,2537876287.46,422065588.76,28166176711.54,15330487443.76,12835689267.79,14.26,54.43
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2021,2845598163.12,2190858945.21,654739217.91,31890244737.28,16872070105.76,15018174631.52,23.01,52.91
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2020,2735671592.4,2366569186.69,369102405.71,23443577976.84,13546025207.99,9897552768.85,13.49,57.78
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2019,2629991528.13,2333694831.11,296296697.01,32604596475.14,13793376572.47,18811219902.66,11.27,42.31
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2018,2528393926.1,2134727219.04,393666707.06,29835769824.36,14812739451.91,15023030372.45,15.57,49.65
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2017,2430721079.2,1915162896.17,515558183.03,28989067685.51,11846619716.49,17142447969.02,21.21,40.87
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2016,2336821372.6,1831177058.33,505644314.27,27604598527.94,11646105148.65,15958493379.3,21.64,42.19
d8464df2-587d-4014-8ffc-f6e190380336,West CT Water and Power Department,CT,2015,2246549048.42,1896678747.72,349870300.7,31838468192.74,13476366177.39,18362102015.35,15.57,42.33
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2024,187779635.46,152711795.65,35067839.81,2163477662.32,1090640831.59,1072836830.73,18.67,50.41
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2023,181277257.85,156024788.1,25252469.76,2528165629.65,1497635886.29,1030529743.35,13.93,59.24
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2022,175000042.66,142395355.99,32604686.66,2067539495.1,980129407.24,1087410087.86,18.63,47.41
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2021,168940193.01,136824540.22,32115652.79,1597757946.97,914453114.11,683304832.86,19.01,57.23
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2020,163090182.04,136433148.83,26657033.21,1917548799.03,823616616.53,1093932182.5,16.34,42.95
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2019,157442743.52,130368449.9,27074293.62,1627393482.51,817507397.27,809886085.25,17.2,50.23
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2018,151990862.82,120825824.16,31165038.66,1859986468.08,913574806.84,946411661.24,20.5,49.12
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2017,146727768.24,126627831.25,20099936.99,1489748340.55,644193687.6,845554652.95,13.7,43.24
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2016,141646922.54,118949897.32,22697025.22,1537609453.71,775076403.56,762533050.15,16.02,50.41
68776e6e-6ab5-4de3-a165-0328cb507952,Metro CO County Water District,CO,2015,136742014.86,109048924.49,27693090.37,1156978633.84,529572700.11,627405933.73,20.25,45.77
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2024,355126970.38,284887614.12,70239356.25,4894269741.58,2471910610.59,2422359130.99,19.78,50.51
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2023,345290221.21,298761526.92,46528694.29,3327080028.18,1626589402.88,1700490625.3,13.48,48.89
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2022,335725942.58,272414798.21,63311144.37,4799189345.3,2121088369.42,2678100975.88,18.86,44.2
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2021,326426587.25,266052459.61,60374127.64,3323596259.63,1680525224.45,1643071035.18,18.5,50.56
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2020,317384817.05,240725989.88,76658827.17,2865493040.94,1329283935.74,1536209105.2,24.15,46.39
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2019,308593497.06,273894087.06,34699409.99,2818741197.73,1516302174.7,1302439023.03,11.24,53.79
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2018,300045690.0,239388179.75,60657510.24,2408700578.23,1367843348.45,1040857229.78,20.22,56.79
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2017,291734650.74,262428978.74,29305672.01,2857736917.5,1592974395.73,1264762521.77,10.05,55.74
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2016,283653821.01,216909769.63,66744051.38,3181677392.46,1629608606.54,1552068785.92,23.53,51.22
8afbbda6-38a0-42cf-a4ec-a30245ccf8df,Metro MN Water and Power Department,MN,2015,275796824.16,229847057.77,45949766.39,3273437776.42,1553019210.27,1720418566.15,16.66,47.44
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2024,21607102.41,16610671.53,4996430.87,292373830.87,154115679.54,138258151.33,23.12,52.71
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2023,21064284.55,18004066.35,3060218.2,187506201.66,87609926.42,99896275.24,14.53,46.72
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2022,20535103.47,18267999.77,2267103.7,218170433.38,124795424.98,93375008.4,11.04,57.2
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2021,20019216.59,16169450.65,3849765.93,203859759.63,91509785.94,112349973.69,19.23,44.89
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2020,19516289.91,15632822.67,3883467.24,187642706.84,111659566.72,75983140.12,19.9,59.51
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2019,19025997.85,15626408.83,3399589.03,195114661.6,116063463.14,79051198.46,17.87,59.48
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2018,18548023.01,16453311.33,2094711.69,243238319.87,97516527.73,145721792.13,11.29,40.09
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2017,18082055.95,14030330.29,4051725.66,227228507.75,104365849.91,122862657.84,22.41,45.93
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2016,17627795.0,15422845.27,2204949.73,146991117.01,62927910.59,84063206.41,12.51,42.81
2b46cc7a-d707-4372-a56d-05fc99413f11,Metro MI Water and Sewerage,MI,2015,17184946.08,14244827.84,2940118.24,189177766.67,111284672.78,77893093.9,17.11,58.83
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2024,1832305007.05,1448273447.51,384031559.54,19577808917.12,9670269264.54,9907539652.58,20.96,49.39
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2023,1806871202.34,1543759295.68,263111906.67,14881394796.39,6375152328.69,8506242467.7,14.56,42.84
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2022,1781790438.44,1431101176.44,350689261.99,14586820613.53,5977111077.26,8609709536.27,19.68,40.98
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2021,1757057814.85,1347597478.54,409460336.3,17476762680.85,8096730886.87,9380031793.99,23.3,46.33
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2020,1732668499.12,1353962225.97,378706273.15,23906600469.13,10034700888.86,13871899580.26,21.86,41.97
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2019,1708617725.88,1468247414.15,240370311.73,21156727687.89,8990218118.54,12166509569.35,14.07,42.49
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2018,1684900795.9,1495502427.62,189398368.27,23166949285.94,13180773803.53,9986175482.41,11.24,56.89
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2017,1661513075.17,1417796689.7,243716385.47,14748939178.39,7904696197.94,6844242980.45,14.67,53.6
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2016,1638449994.02,1295417804.42,343032189.6,18104735711.01,7530661246.45,10574074464.56,20.94,41.59
3b5ecdca-afff-4d45-9ef8-46ab28da016e,West NY Water Authority,NY,2015,1615707046.2,1380059488.91,235647557.29,20312414897.25,8718716470.4,11593698426.84,14.58,42.92
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2024,226241185.48,187175684.13,39065501.35,3187861599.41,1523187366.73,1664674232.67,17.27,47.78
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2023,216590194.06,179094259.05,37495935.01,2772291564.6,1260500075.44,1511791489.16,17.31,45.47
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2022,207350894.42,160492805.1,46858089.32,2487100400.02,1224902456.4,1262197943.62,22.6,49.25
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2021,198505724.61,173864864.85,24640859.76,2404649002.8,1405208874.41,999440128.39,12.41,58.44
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2020,190037871.86,152511243.98,37526627.89,1864625035.75,858053448.59,1006571587.15,19.75,46.02
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2019,181931240.58,154273565.9,27657674.68,2421717388.99,1201621079.32,1220096309.67,15.2,49.62
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2018,174170421.8,138201465.81,35968955.99,2180172505.59,1114056042.8,1066116462.78,20.65,51.1
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2017,166740663.85,136022783.36,30717880.49,2313108353.32,983855056.41,1329253296.91,18.42,42.53
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2016,159627844.35,138724811.72,20903032.63,1828352501.06,1042319754.92,786032746.14,13.09,57.01
bd6a1095-7520-4bc8-838d-dadf0ded5a50,Central FL Water Management District,FL,2015,152818443.34,119830979.9,32987463.44,1611716843.15,925653650.97,686063192.18,21.59,57.43
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2024,1137479443.22,948699642.64,188779800.58,14829918749.8,6171772419.63,8658146330.17,16.6,41.62
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2023,1115708832.53,909984934.29,205723898.24,14508088152.17,6113358091.97,8394730060.2,18.44,42.14
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2022,1094354897.05,934219208.55,160135688.5,12320108495.57,7218642121.78,5101466373.78,14.63,58.59
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2021,1073409661.9,817768136.8,255641525.1,12816261079.42,6989555245.32,5826705834.1,23.82,54.54
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2020,1052865304.81,872684768.79,180180536.02,13290755095.53,5441225099.58,7849529995.94,17.11,40.94
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2019,1032714153.24,846916697.22,185797456.02,11286630074.62,6484196777.81,4802433296.81,17.99,57.45
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2018,1012948681.51,760895972.98,252052708.53,13067483743.25,5526598817.5,7540884925.75,24.88,42.29
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2017,993561507.94,843930267.92,149631240.02,8963007654.07,3984803160.61,4978204493.46,15.06,44.46
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2016,974545392.16,861269441.63,113275950.53,8193920408.99,3695328838.06,4498591570.94,11.62,45.1
a4e66164-ee7b-48dd-ab87-2f63e2ead55d,Greater WI Metropolitan Water District,WI,2015,955893232.37,791306834.07,164586398.3,8961129393.12,4333539208.6,4627590184.52,17.22,48.36
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2024,52264899.31,39795665.62,12469233.69,434678612.67,214444415.34,220234197.33,23.86,49.33
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2023,50016381.98,39873855.94,10142526.03,658125531.61,334561717.6,323563814.01,20.28,50.84
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2022,47864599.36,42930439.26,4934160.1,567588148.65,278658181.95,288929966.7,10.31,49.1
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2021,45805389.78,41157513.2,4647876.58,480006003.98,282582481.6,197423522.38,10.15,58.87
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2020,43834770.6,36823203.26,7011567.33,446226025.43,242061948.87,204164076.56,16.0,54.25
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2019,41948930.52,33980933.31,7967997.22,542333379.12,301440519.95,240892859.18,18.99,55.58
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2018,40144222.23,30833308.76,9310913.47,510943926.47,234200260.07,276743666.4,23.19,45.84
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2017,38417155.29,31649655.62,6767499.67,502246732.04,213318889.71,288927842.33,17.62,42.47
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2016,36764389.46,29184222.9,7580166.56,320084908.97,133255258.0,186829650.97,20.62,41.63
3fefa59e-d6aa-4d4a-b4b5-63166845c5cf,County NJ Regional Water Authority,NJ,2015,35182728.19,27418490.24,7764237.95,356340753.9,163233737.93,193107015.96,22.07,45.81
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2024,198496472.99,172197588.26,26298884.74,1940937066.17,1123806233.97,817130832.19,13.25,57.9
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2023,195708490.09,163216040.98,32492449.11,1606911178.95,703698758.41,903212420.55,16.6,43.79
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2022,192959665.81,171841130.64,21118535.18,1643735039.15,977405242.82,666329796.33,10.94,59.46
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2021,190249450.16,164803451.7,25445998.46,2187330579.4,1047691720.14,1139638859.25,13.38,47.9
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2020,187577300.85,165657417.91,21919882.94,1724469078.87,699786626.45,1024682452.42,11.69,40.58
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2019,184942683.22,150838051.29,34104631.93,1814043219.18,792489087.55,1021554131.64,18.44,43.69
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2018,182345070.12,159261528.84,23083541.28,1778481675.69,945240006.37,833241669.32,12.66,53.15
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2017,179783941.8,135616288.02,44167653.78,2012518170.94,837387942.5,1175130228.44,24.57,41.61
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2016,177258785.82,140623148.58,36635637.25,2385300795.54,1324880008.0,1060420787.54,20.67,55.54
54c2fbf3-0b37-4088-8489-474bb2be1039,Municipal MN Water and Power Department,MN,2015,174769096.93,132881242.76,41887854.17,2159308009.47,1104157115.33,1055150894.15,23.97,51.13
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2024,50570564.76,41778443.39,8792121.36,611105941.81,301893134.31,309212807.5,17.39,49.4
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2023,48253880.9,42933326.54,5320554.36,512609492.67,282166030.83,230443461.85,11.03,55.05
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2022,46043326.45,37372565.2,8670761.25,409590879.97,243046794.2,166544085.77,18.83,59.34
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2021,43934039.52,33410162.01,10523877.51,535339760.89,301706986.29,233632774.59,23.95,56.36
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2020,41921380.96,32043596.23,9877784.72,589188470.37,269415059.29,319773411.08,23.56,45.73
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2019,40000924.12,34953413.88,5047510.24,549523930.61,257183150.02,292340780.59,12.62,46.8
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2018,38168445.18,32953817.52,5214627.66,543373771.9,266345284.81,277028487.09,13.66,49.02
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2017,36419913.77,27648225.42,8771688.35,296671062.52,174657766.97,122013295.55,24.08,58.87
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2016,34751484.18,27579199.72,7172284.46,373423363.12,183545563.76,189877799.36,20.64,49.15
65720ce2-5dfe-4128-b074-61d53cc309d4,West CT County Water District,CT,2015,33159486.89,26670578.18,6488908.71,465303377.3,255754120.83,209549256.47,19.57,54.97
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2024,24162890.59,18709272.88,5453617.71,334190722.65,166091189.17,168099533.48,22.57,49.7
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2023,23623687.44,18267279.61,5356407.83,189877573.21,86205325.74,103672247.47,22.67,45.4
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2022,23096516.79,19225914.67,3870602.12,286657784.22,145721189.71,140936594.51,16.76,50.83
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2021,22581110.13,19295077.62,3286032.51,294564048.68,158473824.09,136090224.59,14.55,53.8
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2020,22077204.95,18967178.77,3110026.18,230891206.62,113267643.51,117623563.11,14.09,49.06
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2019,21584544.58,16287595.62,5296948.96,230536936.45,133107092.97,97429843.48,24.54,57.74
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2018,21102878.1,17017300.26,4085577.84,179312827.68,88788790.46,90524037.22,19.36,49.52
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2017,20631960.17,18526267.71,2105692.46,190220195.53,106223968.52,83996227.01,10.21,55.84
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2016,20171550.94,16878556.03,3292994.91,257222612.86,138366215.55,118856397.3,16.32,53.79
8142614c-98b5-4b0b-9435-06a607540803,Suburban MI Water and Sewerage,MI,2015,19721415.89,16193534.13,3527881.76,232699033.45,103821664.38,128877369.07,17.89,44.62
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2024,20172603.89,16338131.94,3834471.96,290850759.37,162726460.45,128124298.92,19.01,55.95
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2023,19886140.4,17513026.95,2373113.46,245926117.18,102789104.5,143137012.68,11.93,41.8
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2022,19603744.87,16945863.35,2657881.52,208763425.74,103348468.97,105414956.77,13.56,49.51
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2021,19325359.53,15225695.15,4099664.38,276562143.52,122837349.09,153724794.44,21.21,44.42
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2020,19050927.44,16278833.18,2772094.26,187547458.87,92985842.98,94561615.89,14.55,49.58
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2019,18780392.45,16518049.94,2262342.51,264472296.17,132368821.76,132103474.4,12.05,50.05
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2018,18513699.23,15501692.91,3012006.31,148571432.21,82170409.69,66401022.52,16.27,55.31
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2017,18250793.21,14341372.27,3909420.94,169301047.48,83748029.66,85553017.82,21.42,49.47
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2016,17991620.63,14873725.37,3117895.25,209370104.26,114166796.97,95203307.29,17.33,54.53
a462a28f-6c63-4407-9ca1-0e0ba1afc6ee,Municipal AZ Metropolitan Water District,AZ,2015,17736128.45,14886805.97,2849322.48,231921853.08,96855445.28,135066407.8,16.07,41.76
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2024,382222533.81,309358673.51,72863860.3,4930691106.9,2739962841.37,2190728265.53,19.06,55.57
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2023,368095865.56,301522063.3,66573802.26,3349649321.51,1397087551.02,1952561770.49,18.09,41.71
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2022,354491308.75,271702752.47,82788556.28,4681104927.18,2685346026.53,1995758900.64,23.35,57.37
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2021,341389566.52,268717716.09,72671850.42,5038195341.43,2149827363.86,2888367977.57,21.29,42.67
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2020,328772055.19,252762019.08,76010036.11,2656477084.47,1256982335.61,1399494748.86,23.12,47.32
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2019,316620877.96,273079015.79,43541862.17,4583290589.07,2145504648.74,2437785940.34,13.75,46.81
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2018,304918799.44,267045976.06,37872823.37,3132449367.66,1393742036.5,1738707331.17,12.42,44.49
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2017,293649221.27,254027249.22,39621972.05,2485879744.21,1177980402.88,1307899341.33,13.49,47.39
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2016,282796158.56,223088312.51,59707846.05,3684742516.21,2137884089.33,1546858426.88,21.11,58.02
86de58e5-12bb-449a-955c-57bc4473635e,City UT County Water District,UT,2015,272344217.19,225541175.22,46803041.96,2794636511.7,1195075278.85,1599561232.86,17.19,42.76
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2024,306436472.84,259862008.19,46574464.65,3616132554.47,1449266153.95,2166866400.51,15.2,40.08
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2023,297199318.98,258014781.31,39184537.67,4153601430.2,1854558365.48,2299043064.72,13.18,44.65
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2022,288240607.85,223059464.7,65181143.15,3907474035.33,1775955699.03,2131518336.3,22.61,45.45
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2021,279551946.16,229631818.61,49920127.54,2293074848.61,1200692671.96,1092382176.65,17.86,52.36
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2020,271125193.57,232306738.9,38818454.67,3586581969.5,2002050185.49,1584531784.0,14.32,55.82
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2019,262952455.17,197268515.82,65683939.35,2623335922.06,1194214775.45,1429121146.61,24.98,45.52
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2018,255026074.0,203296970.32,51729103.68,2836615592.24,1484149756.54,1352465835.7,20.28,52.32
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2017,247338623.93,199360088.15,47978535.78,2110758904.66,859725718.37,1251033186.29,19.4,40.73
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2016,239882902.67,185758264.18,54124638.5,3096626221.89,1295903526.08,1800722695.81,22.56,41.85
3e3a997f-cac2-4bb7-9905-0e4f859d9657,North KY Public Utilities Commission,KY,2015,232651925.04,203640846.38,29011078.66,2372292796.32,1388399708.16,983893088.16,12.47,58.53
3b4bd7f4-e2c5-4e40-8412-574882daa69b,South PA Water Company,PA,2024,1012681300.98,805735820.2,206945480.78,11598097332.63,5638212403.0,5959884929.63,20.44,48.61
3b4bd7f4-e2c5-4e40-8412-574882daa69b,South PA Water Company,PA,2023,987263481.33,811266234.83,175997246.5,14195294390.34,6883165766.06,7312128624.28,17.83,48.49
3b4bd7f4-e2c5-4e40-8412-574882daa69b,South PA Water Company,PA,2022,962483636.88,804678299.07,157805337.81,14285868747.84,8087324452.88,6198544294.95,16.4,56.61
